id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
68639,20210105,2000,18,6,ACA,5,PAUFC,4,1,59.8,52.8,54.1,14,1,5,546,58,83.7,72.1,22,18.2,15,4,5,4,11,26.7,17,47.1,13,10,0,0,40.2,47.2,45.9,15,0,1,371,80,70.4,59.2,11,18.2,9,2,2,5,4,22.2,19,73.7,18,11,2,0
68640,20210105,2000,18,4,AJA,2,SMC,1,1,59.0,56.7,61.5,14,3,10,553,80,84.8,70.1,32,31.3,20,7,5,5,15,35.0,12,75.0,8,13,1,1,41.0,43.3,38.5,21,0,4,394,67,78.2,64.9,12,25.0,6,4,0,3,3,66.7,11,81.8,23,16,1,0
68641,20210105,2000,18,24,FCCO,12,HAC,0,1,55.9,52.4,61.3,9,2,9,450,93,72.2,57.0,28,21.4,13,2,6,5,8,15.4,9,66.7,10,17,2,0,44.1,47.6,38.7,9,2,2,363,67,67.2,55.7,12,8.3,8,5,1,4,4,62.5,17,41.2,23,20,1,0
68642,20210105,2000,18,23,CF63,19,GF38,3,0,54.4,51.8,66.7,19,2,5,499,64,80.8,66.2,11,27.3,13,8,2,7,6,61.5,14,64.3,18,16,2,0,45.6,48.2,33.3,23,2,5,406,73,79.6,69.0,18,11.1,6,2,3,3,3,33.3,12,41.7,5,13,4,0
68643,20210105,2000,18,13,EAG,17,ASC,2,2,41.8,50.8,41.3,17,1,2,345,67,69.6,55.9,21,19.0,9,5,1,5,4,55.6,20,70.0,23,14,1,0,58.2,49.2,58.7,17,2,5,483,57,81.0,68.9,22,13.6,12,5,2,8,4,41.7,22,68.2,21,17,4,0
68644,20210105,2000,18,20,RAF,14,CNFC,1,1,54.0,47.1,53.1,10,4,6,368,73,74.7,59.7,29,20.7,12,4,2,6,6,33.3,15,33.3,6,23,2,0,46.0,52.9,46.9,19,0,1,326,69,71.8,54.0,13,7.7,9,4,2,3,6,44.4,14,57.1,20,16,1,1
68645,20210105,2000,18,3,FCSM,10,USLD,1,0,60.9,50.0,51.9,16,2,2,533,70,83.1,67.1,13,30.8,17,5,3,6,11,29.4,14,28.6,7,15,2,0,39.1,50.0,48.1,14,1,3,339,61,69.9,59.0,12,41.7,10,2,5,3,7,20.0,19,68.4,9,19,3,0
68646,20210105,2000,18,7,TFC,1,PFC,1,0,49.6,46.7,43.6,5,2,5,422,58,77.7,65.2,21,9.5,11,6,4,6,5,54.5,16,56.3,16,16,2,1,50.4,53.3,56.4,6,3,2,432,53,78.5,59.0,19,15.8,12,6,3,6,6,50.0,22,59.1,16,18,1,1
68647,20210105,2000,18,21,ESTAC,22,LBC,2,0,69.7,51.0,60.0,8,1,7,632,43,87.3,77.9,33,18.2,16,5,3,7,9,31.3,9,77.8,12,15,1,0,30.3,49.0,40.0,20,3,3,276,73,68.1,53.5,15,6.7,6,1,1,4,2,16.7,16,75.0,21,20,2,1
68648,20210105,2000,18,15,VAFC,16,ASNL,2,3,48.4,42.9,28.6,21,1,6,406,86,74.9,62.6,13,30.8,11,7,2,4,7,63.6,20,70.0,10,19,2,1,51.6,57.1,71.4,3,2,3,416,53,76.9,61.2,24,29.2,14,6,4,3,11,42.9,17,76.5,12,15,1,1
68650,20210108,2000,19,22,LBC,13,EAG,2,3,49.9,43.8,50.0,15,1,8,459,68,85.8,74.4,21,19.0,10,3,3,6,4,30.0,13,76.9,19,13,2,0,50.1,56.3,50.0,11,1,3,469,67,84.4,72.0,15,6.7,12,6,1,7,5,50.0,23,69.6,16,12,2,0
68651,20210108,2000,19,10,USLD,21,ESTAC,0,0,25.3,49.4,42.9,9,1,5,214,64,62.6,55.1,11,27.3,9,1,3,1,8,11.1,14,71.4,35,16,4,0,74.7,50.6,57.1,11,2,12,625,36,90.4,82.4,33,18.2,25,6,5,14,11,24.0,6,66.7,9,12,1,0
68653,20210108,2000,19,12,HAC,15,VAFC,0,2,55.2,53.2,65.4,12,5,4,489,52,79.8,67.4,24,8.3,10,1,3,3,7,10.0,10,70.0,11,13,3,0,44.8,46.8,34.6,23,1,2,410,61,77.3,65.8,8,0.0,7,2,1,4,3,28.6,13,53.8,20,11,1,0
68654,20210108,2000,19,16,ASNL,20,RAF,2,2,57.6,46.2,45.3,5,5,3,436,75,77.5,55.4,13,38.5,9,4,2,2,7,44.4,10,80.0,15,21,1,0,42.4,53.8,54.7,10,5,5,310,71,73.2,55.1,26,23.1,8,4,2,3,5,50.0,17,52.9,11,21,3,0
68655,20210108,2000,19,14,CNFC,17,ASC,0,2,60.2,45.2,31.7,9,1,8,462,63,78.4,62.5,24,8.3,14,0,5,8,6,0.0,19,68.4,17,21,1,0,39.8,54.8,68.3,15,1,7,302,67,73.2,59.4,22,22.7,12,7,2,3,9,58.3,19,73.7,37,16,4,0
68656,20210108,2000,19,1,PFC,6,ACA,1,1,55.5,53.1,58.3,17,2,2,497,62,78.5,62.6,20,15.0,10,4,3,5,5,40.0,16,56.3,26,16,2,0,44.5,46.9,41.7,13,2,8,391,71,69.6,53.7,22,13.6,7,3,0,3,4,42.9,21,52.4,16,10,0,0
68657,20210108,2000,19,5,PAUFC,24,FCCO,1,3,52.2,47.9,45.1,13,2,8,362,91,66.3,50.2,22,22.7,10,3,2,3,7,30.0,24,66.7,14,12,2,0,47.8,52.1,54.9,10,2,3,345,74,66.1,57.5,10,20.0,13,6,4,5,8,46.2,19,73.7,22,14,0,0
68658,20210108,2000,19,3,FCSM,23,CF63,0,0,50.1,51.1,50.0,21,3,6,429,69,81.1,63.8,16,18.8,8,4,2,5,3,50.0,16,68.8,12,10,1,0,49.9,48.9,50.0,22,2,2,428,57,78.0,60.8,18,16.7,11,2,2,3,8,18.2,15,66.7,13,13,2,0
68652,20210109,1500,19,19,GF38,4,AJA,2,2,55.8,45.2,44.0,12,0,5,479,82,82.0,74.2,24,33.3,16,8,5,6,10,50.0,12,75.0,10,11,0,0,44.2,54.8,56.0,13,5,2,388,73,76.5,59.1,11,18.2,11,7,1,5,6,63.6,18,72.2,20,11,2,1
68649,20210111,2045,19,2,SMC,7,TFC,2,2,40.7,48.6,48.4,15,1,2,353,70,71.1,56.0,9,22.2,10,3,1,3,7,30.0,18,61.1,27,10,2,0,59.3,51.4,51.6,20,3,8,501,54,81.2,71.3,26,19.2,13,5,5,4,9,38.5,21,71.4,7,13,2,0
68666,20210116,1500,20,7,TFC,19,GF38,2,0,50.4,52.1,47.8,8,4,5,412,51,80.6,65.6,14,14.3,10,3,3,5,5,30.0,12,75.0,13,19,1,0,49.6,47.9,52.2,12,1,3,407,73,81.1,69.0,15,20.0,11,2,5,9,2,18.2,7,71.4,17,19,3,0
68667,20210116,1500,20,21,ESTAC,3,FCSM,2,1,60.2,46.2,50.0,7,2,3,477,67,78.6,66.5,16,25.0,18,8,6,5,13,44.4,17,58.8,8,18,2,0,39.8,53.8,50.0,16,5,4,314,67,68.5,46.6,12,25.0,12,6,3,3,9,50.0,17,70.6,12,13,3,0
68659,20210116,1900,20,6,ACA,2,SMC,1,0,45.0,43.8,51.9,14,4,9,366,55,79.5,63.8,28,21.4,14,6,4,0,14,42.9,10,70.0,14,13,1,0,55.0,56.2,48.1,11,2,6,459,67,84.1,69.3,20,25.0,13,7,2,5,8,53.8,14,71.4,21,12,1,0
68660,20210116,1900,20,17,ASC,12,HAC,0,0,55.5,40.8,37.0,11,2,4,481,74,80.0,67.7,22,13.6,8,1,0,3,5,12.5,11,81.8,14,13,0,0,44.5,59.2,63.0,17,2,2,383,61,72.8,62.0,15,13.3,7,3,2,2,5,42.9,18,44.4,19,13,1,0
68661,20210116,1900,20,4,AJA,22,LBC,4,1,51.5,52.6,46.5,13,2,6,379,99,56.5,46.8,19,21.1,9,4,4,4,5,44.4,27,59.3,32,13,0,0,48.5,47.4,53.5,10,2,4,355,83,56.6,48.2,21,4.8,11,3,4,7,4,27.3,11,72.7,24,14,0,0
68663,20210116,1900,20,23,CF63,10,USLD,5,0,62.4,49.3,61.1,11,1,4,649,55,88.6,74.8,19,36.8,18,8,3,4,14,44.4,8,62.5,12,13,1,0,37.6,50.7,38.9,18,0,2,391,71,76.2,63.1,12,25.0,9,2,4,5,4,22.2,13,61.5,15,10,0,0
68664,20210116,1900,20,13,EAG,16,ASNL,0,0,49.4,53.2,60.5,10,0,2,418,65,78.2,52.2,16,12.5,4,1,1,2,2,25.0,10,60.0,5,11,1,0,50.6,46.8,39.5,9,0,1,433,82,80.1,61.6,12,25.0,7,1,1,4,3,14.3,11,81.8,13,14,1,1
68665,20210116,1900,20,20,RAF,5,PAUFC,1,0,60.4,59.2,59.5,7,0,5,454,75,79.1,62.5,32,21.9,14,2,3,8,6,14.3,20,50.0,9,9,2,0,39.6,40.8,40.5,10,3,1,306,67,68.0,55.4,14,14.3,5,1,3,4,1,20.0,13,69.2,34,20,3,0
68868,20210126,1900,20,15,VAFC,1,PFC,2,0,43.6,52.9,32.0,16,2,1,438,72,80.8,65.1,5,0.0,8,5,1,3,5,62.5,17,47.1,12,12,1,0,56.4,47.1,68.0,14,1,4,556,45,84.9,69.8,17,41.2,17,7,3,9,8,41.2,7,57.1,9,15,3,0
68867,20210127,1900,20,24,FCCO,14,CNFC,1,1,66.1,47.8,53.7,15,1,9,476,71,80.3,66.5,25,32.0,15,2,5,4,11,13.3,10,90.0,5,16,1,0,33.9,52.2,46.3,9,2,3,251,79,57.0,50.0,9,33.3,5,2,0,1,4,40.0,27,59.3,20,19,2,1
68671,20210123,1500,21,23,CF63,4,AJA,1,0,45.2,37.8,34.8,13,2,7,429,57,80.0,62.8,22,13.6,22,7,8,12,10,31.8,11,36.4,16,10,2,0,54.8,62.2,65.2,21,1,4,521,86,81.2,70.1,25,28.0,11,3,3,4,7,27.3,20,80.0,18,8,2,0
68669,20210123,1900,21,2,SMC,20,RAF,1,2,69.7,60.0,72.5,11,2,2,594,73,84.2,69.1,17,23.5,5,1,0,1,4,20.0,3,66.7,13,19,2,0,30.3,40.0,27.5,25,5,6,243,71,68.3,55.3,23,26.1,8,7,0,3,5,87.5,10,80.0,10,20,2,0
68670,20210123,1900,21,22,LBC,15,VAFC,3,3,39.9,51.9,40.9,12,1,3,298,72,66.4,57.4,27,22.2,17,5,5,5,12,29.4,18,61.1,10,21,5,0,60.1,48.1,59.1,4,2,0,474,83,78.1,66.8,12,33.3,6,5,0,4,2,83.3,13,38.5,21,14,1,0
68672,20210123,1900,21,10,USLD,6,ACA,3,1,42.4,49.0,46.2,11,0,5,344,89,68.0,55.5,16,25.0,11,4,2,4,7,36.4,14,71.4,16,18,2,0,57.6,51.0,53.8,9,5,1,471,65,79.4,62.6,15,20.0,8,4,2,3,5,50.0,11,54.5,12,9,1,1
68673,20210123,1900,21,19,GF38,24,FCCO,2,0,49.4,46.9,45.7,13,0,5,406,62,76.6,66.7,16,18.8,11,4,3,3,8,36.4,16,62.5,11,22,2,0,50.6,53.1,54.3,19,0,2,417,86,75.3,63.1,17,29.4,11,3,2,5,6,27.3,16,68.8,10,16,3,0
68674,20210123,1900,21,12,HAC,13,EAG,1,1,49.1,41.0,37.5,7,0,8,393,47,80.2,68.8,24,20.8,8,3,1,2,6,37.5,10,70.0,15,22,1,0,50.9,59.0,62.5,15,2,0,420,58,80.5,63.1,15,6.7,6,2,0,3,3,33.3,13,69.2,27,15,1,0
68675,20210123,1900,21,16,ASNL,14,CNFC,2,2,68.7,50.0,42.0,10,3,7,506,73,78.3,67.2,24,29.2,8,2,2,2,6,25.0,14,85.7,6,12,1,0,31.3,50.0,58.0,9,1,2,235,71,53.6,45.0,9,22.2,9,4,0,5,4,44.4,17,52.9,16,16,3,1
68676,20210123,1900,21,1,PFC,17,ASC,4,2,38.2,50.0,38.9,22,0,3,307,56,72.0,57.6,14,14.3,12,6,2,6,6,50.0,14,78.6,26,12,1,0,61.8,50.0,61.1,9,3,7,495,63,79.4,57.9,26,23.1,8,4,1,3,5,50.0,12,75.0,8,10,2,0
68677,20210123,1900,21,5,PAUFC,21,ESTAC,0,1,32.9,50.0,54.8,20,6,5,250,66,61.2,53.5,12,50.0,7,2,4,3,4,28.6,15,53.3,22,21,2,0,67.1,50.0,45.2,12,1,6,514,56,83.7,71.6,18,22.2,12,4,1,3,9,33.3,8,87.5,18,14,2,0
68678,20210125,2045,21,3,FCSM,7,TFC,0,1,53.8,51.5,45.0,15,0,2,382,63,73.0,62.3,25,24.0,16,6,2,7,9,37.5,21,57.1,10,13,3,0,46.2,48.5,55.0,27,2,5,331,72,69.5,64.3,19,21.1,14,7,1,3,11,50.0,17,23.5,23,14,2,0
68686,20210130,1500,22,7,TFC,23,CF63,3,2,39.0,51.4,71.4,10,0,3,293,63,67.6,57.4,13,38.5,14,4,2,3,11,28.6,24,70.8,27,21,3,0,61.0,48.6,28.6,11,2,4,457,66,77.7,64.9,26,15.4,16,5,2,7,9,31.3,17,64.7,4,9,1,0
68687,20210130,1500,22,21,ESTAC,4,AJA,3,1,57.9,33.0,31.4,13,2,4,531,64,78.7,68.3,18,16.7,15,3,6,10,5,20.0,7,57.1,16,12,2,0,42.1,67.0,68.6,19,2,7,377,79,72.4,58.1,23,34.8,16,6,2,4,12,37.5,20,70.0,15,11,1,0
68679,20210130,1900,22,6,ACA,19,GF38,2,1,49.7,45.5,33.3,7,3,2,437,71,78.7,65.9,16,18.8,13,3,3,5,8,23.1,19,73.7,21,14,2,0,50.3,54.5,66.7,13,0,3,440,81,75.0,58.5,14,28.6,10,4,1,3,7,40.0,13,23.1,13,13,3,0
68680,20210130,1900,22,17,ASC,22,LBC,1,0,48.6,50.8,47.1,23,1,4,392,69,70.7,59.8,10,40.0,6,2,1,3,3,33.3,14,78.6,31,16,2,0,51.4,49.2,52.9,22,3,8,400,68,72.5,58.0,28,21.4,11,3,1,6,5,27.3,12,75.0,18,15,3,0
68681,20210130,1900,22,24,FCCO,2,SMC,4,2,41.7,45.7,40.7,13,6,0,272,60,70.6,61.8,10,20.0,7,5,0,4,3,71.4,16,62.5,27,11,1,1,58.3,54.3,59.3,11,1,4,366,58,77.6,66.3,29,24.1,18,6,3,5,13,33.3,19,47.4,6,8,0,1
68682,20210130,1900,22,13,EAG,5,PAUFC,2,3,63.6,59.2,57.4,5,3,7,524,61,80.7,69.9,30,33.3,15,7,5,3,12,46.7,19,52.6,12,11,1,0,36.4,40.8,42.6,12,0,5,305,75,66.9,53.2,14,21.4,14,6,3,1,13,42.9,15,53.3,19,11,2,0
68683,20210130,1900,22,16,ASNL,1,PFC,1,1,38.5,42.1,49.0,16,3,9,273,88,57.5,45.0,17,11.8,9,2,2,2,7,22.2,12,58.3,16,23,1,0,61.5,57.9,51.0,8,3,3,440,65,77.5,66.7,25,24.0,3,1,1,1,2,33.3,16,62.5,28,13,3,0
68684,20210130,1900,22,14,CNFC,12,HAC,0,0,53.1,50.0,29.4,8,1,5,455,69,84.6,68.6,28,17.9,13,2,6,7,6,15.4,14,71.4,10,21,2,0,46.9,50.0,70.6,14,1,2,408,57,79.9,70.4,18,33.3,7,2,1,2,5,28.6,7,85.7,18,13,1,1
68685,20210130,1900,22,20,RAF,3,FCSM,1,1,48.1,52.7,45.2,15,0,3,378,68,78.0,64.9,18,33.3,15,5,4,7,8,33.3,9,88.9,8,10,0,0,51.9,47.3,54.8,10,1,2,410,55,81.0,65.1,13,30.8,10,4,1,6,4,40.0,11,81.8,16,15,2,1
68688,20210130,1900,22,15,VAFC,10,USLD,1,0,44.2,47.2,61.5,15,0,2,424,80,77.1,67.4,7,0.0,6,1,1,3,3,16.7,8,62.5,26,20,2,0,55.8,52.8,38.5,19,1,5,517,47,85.5,69.5,34,8.8,14,6,3,9,5,42.9,14,57.1,6,21,3,0
68689,20210202,2000,23,4,AJA,7,TFC,3,1,45.7,49.5,51.4,15,2,1,435,89,75.4,62.0,9,22.2,9,5,1,5,4,55.6,20,70.0,17,10,1,0,54.3,50.5,48.6,18,4,4,501,50,84.4,73.3,25,24.0,17,7,1,7,10,41.2,11,63.6,14,11,2,0
68690,20210202,2000,23,2,SMC,15,VAFC,1,1,56.4,53.0,57.1,19,4,8,380,54,76.1,59.4,25,32.0,15,6,2,7,8,40.0,21,61.9,8,26,1,0,43.6,47.0,42.9,17,1,4,298,61,73.5,57.3,14,7.1,6,1,1,3,3,16.7,11,36.4,23,18,4,0
68691,20210202,2000,23,22,LBC,24,FCCO,4,0,58.4,48.5,56.1,6,7,12,418,63,79.7,67.8,27,18.5,19,10,3,9,10,52.6,11,81.8,8,20,2,0,41.6,51.5,43.9,9,1,1,300,67,70.0,54.6,13,23.1,5,0,1,3,2,0.0,27,44.4,32,17,2,1
68692,20210202,2000,23,23,CF63,21,ESTAC,2,1,30.7,48.0,44.0,20,5,2,257,67,63.8,52.1,9,11.1,10,4,2,4,6,40.0,20,80.0,27,13,3,0,69.3,52.0,56.0,15,1,7,560,71,83.2,69.4,41,22.0,14,5,2,6,8,35.7,20,55.0,10,9,5,0
68693,20210202,2000,23,10,USLD,20,RAF,0,0,55.7,57.4,47.1,9,4,2,458,68,83.8,72.0,16,43.8,8,0,3,6,2,0.0,15,46.7,20,9,0,0,44.3,42.6,52.9,15,5,2,356,67,70.8,53.1,19,10.5,5,0,2,2,3,0.0,10,30.0,9,16,5,0
68694,20210202,2000,23,19,GF38,13,EAG,2,1,50.9,54.5,48.8,19,1,4,411,75,76.9,64.2,20,25.0,12,5,2,6,6,41.7,23,69.6,12,14,2,0,49.1,45.5,51.2,24,1,4,401,69,76.1,66.3,16,37.5,8,4,1,5,3,50.0,16,43.8,5,19,1,0
68695,20210202,2000,23,12,HAC,16,ASNL,1,1,65.4,57.6,68.8,4,1,7,476,69,82.1,69.3,35,11.4,10,2,1,3,7,20.0,10,70.0,10,15,2,0,34.6,42.4,31.3,17,2,6,257,69,69.6,61.3,15,13.3,5,3,0,2,3,60.0,15,66.7,22,20,3,0
68696,20210202,2000,23,1,PFC,14,CNFC,3,3,59.9,62.0,58.3,5,2,5,425,67,75.1,63.5,22,50.0,18,9,1,2,16,50.0,19,73.7,7,19,2,0,40.1,38.0,41.7,7,2,3,291,88,62.2,43.0,9,44.4,7,3,2,1,6,42.9,8,50.0,12,17,2,1
68697,20210202,2000,23,5,PAUFC,17,ASC,2,0,34.1,45.9,36.2,20,3,1,270,84,56.3,49.1,10,0.0,3,2,1,1,2,66.7,21,66.7,16,21,2,0,65.9,54.1,63.8,15,2,0,523,84,80.3,68.7,18,0.0,6,2,2,5,1,33.3,13,61.5,13,17,3,0
68698,20210202,2000,23,3,FCSM,6,ACA,0,2,42.4,57.3,54.2,14,0,4,405,61,75.8,56.6,16,31.3,9,3,0,2,7,33.3,13,30.8,15,5,0,1,57.6,42.7,45.8,10,1,3,564,58,81.9,66.3,9,11.1,9,5,2,6,3,55.6,17,52.9,18,17,1,0
68699,20210205,2000,24,6,ACA,4,AJA,0,0,53.1,48.2,52.3,13,6,11,498,65,80.1,66.6,29,20.7,12,3,3,7,5,25.0,12,58.3,10,10,2,0,46.9,51.8,47.7,18,1,2,449,106,73.7,59.3,14,35.7,8,1,4,2,6,12.5,16,62.5,21,8,0,1
68700,20210205,2000,24,17,ASC,2,SMC,0,0,59.0,52.2,57.1,12,1,4,520,78,79.6,66.2,19,21.1,6,2,1,3,3,33.3,14,42.9,19,14,0,0,41.0,47.8,42.9,14,1,4,358,78,72.9,55.9,21,28.6,6,1,1,1,5,16.7,16,50.0,23,22,3,0
68701,20210205,2000,24,24,FCCO,3,FCSM,1,4,59.8,54.4,55.2,9,2,6,429,63,73.7,65.3,21,23.8,11,2,7,5,6,18.2,16,75.0,8,20,2,0,40.2,45.6,44.8,11,0,3,288,75,68.4,56.1,17,11.8,8,6,0,1,7,75.0,12,75.0,28,19,2,0
68702,20210205,2000,24,13,EAG,10,USLD,0,0,60.9,52.2,67.7,17,2,8,478,51,80.8,67.7,27,22.2,11,2,6,5,6,18.2,10,60.0,10,16,2,0,39.1,47.8,32.3,18,2,4,316,65,70.3,55.2,9,22.2,12,4,3,5,7,33.3,11,45.5,24,10,4,1
68704,20210205,2000,24,16,ASNL,5,PAUFC,1,0,50.2,55.5,58.9,8,0,1,339,80,65.5,53.7,8,50.0,8,3,3,6,2,37.5,20,85.0,25,14,3,1,49.8,44.5,41.1,18,2,5,317,72,65.6,52.5,26,15.4,16,4,0,9,7,25.0,16,43.8,4,15,3,0
68705,20210205,2000,24,14,CNFC,22,LBC,1,1,53.6,54.5,48.0,12,1,9,374,68,79.1,62.8,27,18.5,14,6,4,9,5,42.9,19,63.2,10,12,1,0,46.4,45.5,52.0,11,2,4,327,66,78.3,67.0,20,30.0,11,6,2,2,9,54.5,15,46.7,27,21,3,0
68706,20210205,2000,24,20,RAF,23,CF63,2,0,32.7,50.8,31.3,14,0,1,283,77,65.4,49.7,8,25.0,8,3,0,5,3,37.5,11,72.7,16,15,0,0,67.3,49.2,68.8,14,0,5,581,72,82.3,62.7,19,31.6,9,2,4,4,5,22.2,3,100.0,6,17,1,0
68708,20210205,2000,24,15,VAFC,19,GF38,0,1,56.1,46.7,40.9,9,3,2,495,61,81.6,64.0,15,20.0,10,2,1,4,6,20.0,13,38.5,11,17,3,0,43.9,53.3,59.1,14,2,9,379,61,77.3,65.2,21,14.3,13,4,3,4,9,30.8,13,61.5,8,12,3,0
68703,20210206,1500,24,12,HAC,1,PFC,1,0,44.4,40.9,34.8,19,3,3,398,67,76.9,63.5,17,11.8,6,2,2,1,5,33.3,12,83.3,11,13,0,0,55.6,59.1,65.2,19,2,4,498,54,83.1,66.4,24,25.0,7,0,1,4,3,0.0,13,84.6,13,16,2,0
68707,20210206,1500,24,21,ESTAC,7,TFC,1,1,69.9,48.4,48.0,17,5,9,553,46,85.4,72.7,43,14.0,17,10,3,8,9,58.8,13,38.5,8,16,3,0,30.1,51.6,52.0,14,3,0,246,66,66.7,54.5,7,42.9,7,5,0,5,2,71.4,12,83.3,32,17,3,0
68709,20210213,1500,25,4,AJA,13,EAG,1,1,57.4,50.0,46.8,12,5,4,502,69,77.9,63.1,17,23.5,14,7,3,8,6,50.0,15,60.0,27,13,2,0,42.6,50.0,53.2,11,2,3,359,68,70.5,61.9,26,7.7,10,3,3,5,5,30.0,9,55.6,22,19,0,0
68710,20210213,1900,25,2,SMC,14,CNFC,1,0,46.3,48.1,44.7,19,0,3,397,74,74.6,57.7,20,25.0,14,3,5,5,9,21.4,21,47.6,23,21,2,0,53.7,51.9,55.3,10,3,2,466,64,77.7,63.9,19,26.3,8,2,2,5,3,25.0,12,58.3,11,13,2,0
68711,20210213,1900,25,22,LBC,12,HAC,0,1,46.0,49.5,57.1,14,1,4,396,65,75.3,62.5,28,25.0,10,3,0,4,6,30.0,10,40.0,18,15,2,0,54.0,50.5,42.9,14,0,2,488,78,77.7,71.3,15,26.7,13,5,3,4,9,38.5,16,43.8,17,5,2,0
68712,20210213,1900,25,23,CF63,24,FCCO,1,0,69.1,51.1,60.0,17,3,6,698,44,88.1,74.6,34,23.5,17,5,2,5,12,29.4,21,71.4,9,15,2,0,30.9,48.9,40.0,22,0,3,316,67,69.9,53.1,11,9.1,3,1,0,2,1,33.3,18,50.0,28,7,1,1
68713,20210213,1900,25,10,USLD,16,ASNL,1,2,56.8,62.5,47.2,7,2,4,430,86,69.8,54.8,25,16.0,11,2,1,6,5,18.2,25,84.0,18,11,1,0,43.2,37.5,52.8,17,1,2,322,82,67.4,57.5,21,14.3,16,5,2,5,11,31.3,12,66.7,16,25,3,0
68714,20210213,1900,25,19,GF38,17,ASC,0,0,50.9,46.1,67.9,13,3,6,415,100,73.5,61.3,23,13.0,7,1,2,4,3,14.3,12,66.7,10,20,3,1,49.1,53.9,32.1,12,2,2,411,75,71.3,59.4,12,41.7,5,1,2,2,3,20.0,17,64.7,18,15,1,0
68715,20210213,1900,25,5,PAUFC,1,PFC,1,1,35.7,52.3,41.9,13,2,3,296,77,64.2,48.2,13,23.1,6,3,3,2,4,50.0,21,42.9,13,12,3,0,64.3,47.7,58.1,13,1,7,523,59,82.2,63.4,29,13.8,15,6,1,7,8,40.0,16,50.0,10,16,2,0
68718,20210213,1900,25,21,ESTAC,20,RAF,2,1,64.3,46.5,33.3,10,1,4,555,68,82.9,69.2,15,13.3,12,4,2,4,8,33.3,14,42.9,5,17,3,0,35.7,53.5,66.7,13,3,4,296,69,65.9,55.8,22,22.7,7,1,2,1,6,14.3,10,70.0,15,21,2,1
68716,20210215,1845,25,3,FCSM,15,VAFC,2,0,41.4,40.0,51.7,19,2,3,305,59,70.2,59.9,14,7.1,16,8,2,7,9,50.0,16,62.5,10,14,2,0,58.6,60.0,48.3,23,3,3,434,54,78.6,64.0,13,7.7,4,2,0,2,2,50.0,27,63.0,19,12,1,0
68717,20210215,2045,25,7,TFC,6,ACA,3,0,50.9,57.7,64.9,9,1,9,377,71,74.3,61.4,27,29.6,14,6,1,3,11,42.9,18,44.4,23,10,2,0,49.1,42.3,35.1,19,0,5,367,66,74.4,56.7,18,22.2,8,0,3,3,5,0.0,18,61.1,23,12,1,0
68728,20210220,1500,26,15,VAFC,21,ESTAC,2,2,41.2,55.4,62.5,11,3,4,349,68,76.2,63.6,14,28.6,12,5,2,4,8,41.7,11,63.6,19,12,1,0,58.8,44.6,37.5,10,1,5,503,61,82.5,71.5,21,23.8,11,4,3,5,6,36.4,20,80.0,8,24,4,0
68719,20210220,1900,26,6,ACA,23,CF63,0,2,47.9,52.2,44.4,23,0,2,451,65,80.5,66.3,23,17.4,11,4,4,6,5,36.4,17,58.8,16,10,1,0,52.1,47.8,55.6,14,0,5,503,70,82.1,67.6,12,8.3,13,9,1,5,8,69.2,13,30.8,18,9,1,0
68720,20210220,1900,26,17,ASC,3,FCSM,0,1,55.0,60.2,53.1,5,2,1,484,57,79.5,65.8,9,22.2,6,1,0,2,4,16.7,20,75.0,16,24,2,0,45.0,39.8,46.9,13,0,2,385,72,76.6,61.8,17,11.8,8,2,4,1,7,25.0,6,33.3,12,21,2,0
68721,20210220,1900,26,24,FCCO,4,AJA,0,1,40.3,52.7,52.4,14,7,2,329,56,76.3,61.7,21,14.3,8,2,2,5,3,25.0,16,62.5,21,12,4,0,59.7,47.3,47.6,14,2,2,506,56,80.6,71.8,20,30.0,13,4,0,7,6,30.8,13,38.5,17,11,3,0
68723,20210220,1900,26,12,HAC,10,USLD,1,1,58.8,49.0,37.5,7,1,4,517,60,82.0,70.7,17,23.5,14,9,1,8,6,64.3,15,60.0,4,11,0,0,41.2,51.0,62.5,19,1,2,367,82,76.0,68.4,11,27.3,8,2,2,4,4,25.0,14,78.6,11,22,3,0
68724,20210220,1900,26,16,ASNL,19,GF38,1,2,41.0,50.9,50.0,13,2,3,334,68,72.5,58.8,18,27.8,12,2,3,6,6,16.7,16,56.3,13,16,1,0,59.0,49.1,50.0,5,3,4,490,79,78.8,67.4,13,30.8,11,6,2,6,5,54.5,14,57.1,20,13,1,0
